Date,Open,High,Low,Close,Volume
2014-01-03,17.1332,17.1587,16.7466,16.7632,452828799
2014-01-06,16.6523,16.9448,16.5355,16.8556,476003567
2014-01-07,16.8682,16.9194,16.6679,16.7347,366868106
2014-01-08,16.6955,16.9075,16.6916,16.8417,298078064
2014-01-09,16.9448,16.9467,16.5904,16.6258,321817693
2014-01-10,16.7269,16.7583,16.458,16.515,351720687
2014-01-13,16.4219,16.8113,16.4219,16.6023,436840257
2014-01-14,16.6769,16.9428,16.6591,16.9333,385607977
2014-01-15,17.1539,17.359,17.0957,17.2725,453044287
2014-01-16,17.196,17.2568,17.0957,17.1752,264566231
2014-01-17,17.09,17.1076,16.7298,16.7543,499427997
2014-01-21,16.7603,17.0467,16.7466,17.0164,378711792
2014-01-22,17.0723,17.2696,16.9761,17.0909,438565857
2014-01-23,17.0429,17.2449,16.8827,17.2352,464998016
2014-01-24,17.1672,17.2177,16.8818,16.9224,498677388
2014-01-27,17.0585,17.193,16.9135,17.0595,657965369
2014-01-28,15.7654,15.9596,15.5572,15.6967,1228830353
2014-01-29,15.6201,15.7231,15.4503,15.5181,580013456
2014-01-30,15.5741,15.6967,15.3917,15.4877,782360537
2014-01-31,15.3462,15.5416,15.2944,15.5123,535956587
2014-02-03,15.576,15.735,15.4719,15.5416,463476869
2014-02-04,15.677,15.7868,15.5809,15.7654,434322088
2014-02-05,15.6977,15.9684,15.6899,15.8839,378911741
2014-02-06,15.9007,16.0067,15.8291,15.9764,295411895
2014-02-07,16.245,16.3031,16.1285,16.2,428893779
2014-02-10,16.149,16.5846,16.148,16.4916,395974630
2014-02-11,16.5413,16.7622,16.5071,16.7074,323609496
2014-02-12,16.7376,16.8201,16.6229,16.7054,353138722
2014-02-13,16.6659,16.985,16.6504,16.9721,352437552
2014-02-14,16.9125,17.0221,16.872,16.9592,313599620
2014-02-18,17.0182,17.1831,17.0098,17.0221,298970943
2014-02-19,16.982,17.0487,16.6553,16.7515,359845954
2014-02-20,16.6102,16.7396,16.4916,16.5583,350565074
2014-02-21,16.6043,16.663,16.3549,16.3737,319542493
2014-02-24,16.3098,16.5199,16.2873,16.4452,331194978
2014-02-25,16.5052,16.5091,16.242,16.2756,266480411
2014-02-26,16.3491,16.3677,16.0725,16.1275,316615610
2014-02-27,16.1205,16.4848,16.0862,16.449,346053609
2014-02-28,16.4936,16.6083,16.2776,16.4061,426338152
2014-03-03,16.3051,16.5423,16.3002,16.452,273846249
2014-03-04,16.5533,16.6043,16.452,16.5612,297140166
2014-03-05,16.5503,16.6679,16.4955,16.5963,229325182
2014-03-06,16.6092,16.6582,16.4629,16.5453,212577764
2014-03-07,16.575,16.5846,16.3994,16.5355,253734024
2014-03-10,16.4718,16.6258,16.4718,16.5503,204801868
2014-03-11,16.6916,16.7937,16.6033,16.7103,321691452
2014-03-12,16.6601,16.7505,16.5846,16.7269,230024523
2014-03-13,16.7533,16.823,16.4965,16.5423,295278532
2014-03-14,16.4848,16.5493,16.3051,16.3579,271739987
2014-03-17,16.4364,16.5218,16.3924,16.4219,228606921
2014-03-18,16.3944,16.5836,16.3727,16.5661,240161171
2014-03-19,16.5933,16.7152,16.4916,16.5622,257401652
2014-03-20,16.5227,16.6053,16.4383,16.4818,238747251
2014-03-21,16.5827,16.6368,16.409,16.6121,428984901
2014-03-24,16.7849,16.8497,16.6779,16.8093,407505149
2014-03-25,16.8808,17.0145,16.821,16.99,323407798
2014-03-26,17.0371,17.1146,16.7977,16.827,343427442
2014-03-27,16.831,16.8808,16.6798,16.7543,254368158
2014-03-28,16.7809,16.8004,16.6523,16.7357,229775320
2014-03-31,16.8103,16.8595,16.7054,16.7308,192843159
2014-04-01,16.7632,16.8925,16.7328,16.8857,229757141
2014-04-02,16.9095,16.9428,16.8417,16.9145,206164380
2014-04-03,16.8779,16.9135,16.7593,16.7957,186240901
2014-04-04,16.8339,16.8339,16.5404,16.5789,315211505
2014-04-07,16.4678,16.5503,16.2697,16.3206,331698916
2014-04-08,16.3717,16.4023,16.1705,16.3196,279347899
2014-04-09,16.2903,16.5374,16.2746,16.5325,236028747
2014-04-10,16.5433,16.5923,16.3098,16.3206,274437072
2014-04-11,16.1892,16.3002,16.1205,16.198,311428961
2014-04-14,16.2667,16.2786,16.1225,16.2629,235675042
2014-04-15,16.2198,16.2619,15.94,16.147,305142169
2014-04-16,16.149,16.245,16.0273,16.1784,246062051
2014-04-17,16.2158,16.452,16.1853,16.3648,325789310
2014-04-21,16.3766,16.5894,16.3365,16.5593,209157709
2014-04-22,16.4698,16.5789,16.414,16.575,232104720
2014-04-23,16.4946,16.5573,16.351,16.3608,448902972
2014-04-24,17.7141,17.768,17.4803,17.7003,870209443
2014-04-25,17.5991,17.8306,17.5807,17.8287,446851995
2014-04-28,17.8563,18.5727,17.8485,18.5204,766605935
2014-04-29,18.5089,18.5796,18.3762,18.4657,386147799
2014-04-30,18.4756,18.6855,18.3862,18.3952,523210680
2014-05-01,18.4547,18.5441,18.2794,18.438,279644228
2014-05-02,18.4707,18.5233,18.3832,18.4727,219238344
2014-05-05,18.3961,18.7356,18.3922,18.7336,328539400
2014-05-06,18.7599,18.8424,18.5303,18.5303,428948780
2014-05-07,18.5559,18.6197,18.3215,18.4657,323778011
2014-05-08,18.44,18.6334,18.3822,18.4332,262120154
2014-05-09,18.3245,18.3772,18.1918,18.3568,332095571
2014-05-12,18.4167,18.6097,18.4137,18.5845,242934946
2014-05-13,18.5589,18.6374,18.5167,18.6127,181938115
2014-05-14,18.5727,18.7277,18.55,18.6167,189399306
2014-05-15,18.6423,18.702,18.4342,18.4577,262739686
2014-05-16,18.4517,18.7317,18.3519,18.7307,314753481
2014-05-19,18.7415,19.0388,18.7247,18.9533,361748285
2014-05-20,18.9504,19.0104,18.8327,18.9563,267195586
2014-05-21,18.9277,19.0199,18.8739,19.0074,224294123
2014-05-22,19.016,19.1175,18.9367,19.0368,228734143
2014-05-23,19.0368,19.2694,19.0123,19.2507,264311229
2014-05-27,19.2987,19.6195,19.2978,19.6126,397309738
2014-05-28,19.6245,19.744,19.5549,19.5618,359496335
2014-05-29,19.6824,19.9639,19.6804,19.9171,428689299
2014-05-30,19.9994,20.1946,19.715,19.8442,642384127
2014-06-02,19.8736,19.8993,19.5146,19.707,420586236
2014-06-03,19.701,20.0219,19.6963,19.9845,333575897
2014-06-04,19.9816,20.3122,19.9395,20.2142,382087596
2014-06-05,20.2583,20.3586,20.1447,20.2948,345914431
2014-06-06,20.3742,20.4153,20.2034,20.2379,398947081
2014-06-09,20.3437,20.5989,20.1338,20.5596,343184647
2014-06-10,20.7882,20.8589,20.5322,20.6802,285861171
2014-06-11,20.6549,20.7941,20.5106,20.595,207965126
2014-06-12,20.6321,20.6529,20.166,20.2533,249259623
2014-06-13,20.2339,20.2859,19.9415,20.0287,248400474
2014-06-16,20.0809,20.3546,20.067,20.2339,161966765
2014-06-17,20.2573,20.3437,20.1437,20.2063,135385607
2014-06-18,20.2485,20.2533,20.0444,20.2292,152651793
2014-06-19,20.2533,20.2553,20.0424,20.1572,161817632
2014-06-20,20.1553,20.3103,19.9453,19.9481,459594352
2014-06-23,20.0376,20.1043,19.8804,19.9298,199033792
2014-06-24,19.9131,20.1308,19.7922,19.8108,177856341
2014-06-25,19.7961,19.9013,19.6734,19.8277,167965735
2014-06-26,19.8307,19.9787,19.706,19.9453,148600398
2014-06-27,19.9278,20.1886,19.9171,20.1847,291709191
2014-06-30,20.2103,20.5634,20.2083,20.3916,225929203
2014-07-01,20.5214,20.6411,20.4371,20.5214,174061307
2014-07-02,20.595,20.6391,20.4272,20.5135,129718524
2014-07-03,20.5528,20.6479,20.4507,20.6321,104320540
2014-07-07,20.6568,21.065,20.6479,21.0601,257026832
2014-07-08,21.1257,21.2386,20.6077,20.9246,297041596
2014-07-09,20.9444,21.0561,20.7941,20.9334,165968517
2014-07-10,20.5731,20.9689,20.5214,20.8569,180782708
2014-07-11,20.9275,21.0434,20.8156,20.8961,154940510
2014-07-14,21.0364,21.2591,20.9903,21.1639,194890624
2014-07-15,21.2386,21.2503,20.854,20.9187,207866393
2014-07-16,21.2748,21.3064,20.7892,20.798,243589235
2014-07-17,20.854,20.9098,20.3142,20.4272,260858013
2014-07-18,20.543,20.7892,20.4114,20.7205,227624908
2014-07-21,20.8452,20.8471,20.5634,20.6117,177749184
2014-07-22,20.7764,20.8225,20.6529,20.7853,250631212
2014-07-23,20.9394,21.4779,20.8845,21.3261,423213750
2014-07-24,21.2926,21.3543,21.1572,21.2906,208312190
2014-07-25,21.2503,21.4702,21.2043,21.4318,198017750
2014-07-28,21.4655,21.7773,21.4063,21.7293,251799663
2014-07-29,21.7969,21.8216,21.5594,21.589,196451630
2014-07-30,21.6025,21.6596,21.4318,21.5389,150393291
2014-07-31,21.3193,21.384,20.9207,20.9794,258777131
2014-08-01,20.8244,21.1993,20.8058,21.0963,221016244
2014-08-04,21.1474,21.1914,20.8845,20.9774,181998918
2014-08-05,20.9275,20.9972,20.7057,20.8735,254745206
2014-08-06,20.7922,20.9531,20.7833,20.8372,175558498
2014-08-07,20.9354,21.159,20.751,20.8353,211590750
2014-08-08,20.7872,20.9118,20.5692,20.8941,189754284
2014-08-11,21.011,21.1865,20.9167,21.1679,165735818
2014-08-12,21.1788,21.3643,21.0855,21.1629,153196500
2014-08-13,21.2013,21.4447,21.1788,21.4447,144649338
2014-08-14,21.4645,21.5182,21.3463,21.5016,127405288
2014-08-15,21.5909,21.6547,21.3593,21.6085,221799779
2014-08-18,21.7204,21.9138,21.6085,21.8664,215592254
2014-08-19,21.9216,22.206,21.9019,22.1709,314518579
2014-08-20,22.1542,22.2914,22.0422,22.1795,238681793
2014-08-21,22.1795,22.2581,22.0776,22.1815,151754571
2014-08-22,22.1167,22.3758,22.0963,22.3435,200183347
2014-08-25,22.4514,22.5317,22.3346,22.3924,182291551
2014-08-26,22.3651,22.3827,22.2423,22.2492,150225004
2014-08-27,22.2759,22.6212,22.2099,22.5229,215961815
2014-08-28,22.4043,22.6692,22.3964,22.5476,310319362
2014-08-29,22.6751,22.6939,22.5387,22.6044,202124291
2014-09-02,22.728,22.877,22.6553,22.7782,242760026
2014-09-03,22.7348,22.7565,21.7402,21.8196,568328754
2014-09-04,21.7998,22.0736,21.5653,21.6389,388410263
2014-09-05,21.789,21.9178,21.6821,21.8264,264943113
2014-09-08,21.8971,21.9,21.6243,21.6928,210015105
2014-09-09,21.8491,22.7299,21.1993,21.6104,860289744
2014-09-10,21.6144,22.2953,21.5584,22.2711,457012188
2014-09-11,22.1442,22.3701,21.9686,22.3681,282811096
2014-09-12,22.3178,22.5367,22.2894,22.419,284188376
2014-09-15,22.6751,22.7251,22.3701,22.4131,277903481
2014-09-16,22.008,22.3296,21.8076,22.2423,303258594
2014-09-17,22.3316,22.4494,22.1845,22.4013,276221652
2014-09-18,22.4918,22.5702,22.3964,22.4474,169032601
2014-09-19,22.5456,22.5702,22.2463,22.2631,321334571
2014-09-22,22.4494,22.5249,22.1815,22.2845,239183360
2014-09-23,22.1865,22.7026,22.1728,22.6369,287339529
2014-09-24,22.5299,22.6841,22.3159,22.4386,272624242
2014-09-25,22.1669,22.2129,21.5497,21.5832,453575734
2014-09-26,21.7293,22.2207,21.7017,22.2207,282670288
2014-09-29,21.7557,22.1492,21.7508,22.0776,225572726
2014-09-30,22.2316,22.3924,22.1709,22.2207,250493759
2014-10-01,22.1845,22.208,21.7664,21.8713,233388038
2014-10-02,21.8902,22.1021,21.6223,22.0304,216455980
2014-10-03,21.9274,22.1003,21.8402,21.9686,197032979
2014-10-06,22.0422,22.1983,21.9234,21.9686,167903813
2014-10-07,21.9254,22.0796,21.7734,21.7773,190794540
2014-10-08,21.7802,22.2953,21.6821,22.2287,260204159
2014-10-09,22.3924,22.5779,22.1884,22.2759,350684871
2014-10-10,22.208,22.4995,22.1186,22.2168,300613058
2014-10-13,22.3465,22.4454,22.0109,22.0109,242701330
2014-10-14,22.1404,22.1689,21.7372,21.7773,288720867
2014-10-15,21.6065,21.8644,20.9913,21.5113,457521407
2014-10-16,21.0728,21.5497,21.0414,21.2259,327133344
2014-10-17,21.5016,21.8333,21.3483,21.5398,308919834
2014-10-20,21.6947,22.0442,21.6615,21.9991,350503231
2014-10-21,22.7193,22.7193,22.3316,22.5976,428864346
2014-10-22,22.6821,22.9603,22.6271,22.7145,309414910
2014-10-23,22.9536,23.1658,22.8518,23.1196,322168443
2014-10-24,23.1961,23.2617,23.0507,23.2031,213181905
2014-10-27,23.1236,23.2598,23.0902,23.1793,155026417
2014-10-28,23.2431,23.5385,23.2344,23.5385,217935110
2014-10-29,23.5192,23.6807,23.4523,23.6739,238916769
2014-10-30,23.5839,23.6759,23.355,23.5887,184351907
2014-10-31,23.8183,23.8259,23.6428,23.8163,202419865
2014-11-03,23.8694,24.3264,23.8183,24.1263,236826878
2014-11-04,24.1165,24.146,23.7564,23.9458,188358682
2014-11-05,24.0537,24.1028,23.8478,24.0006,169634366
2014-11-06,24.0303,24.0929,23.8809,24.0704,157768624
2014-11-07,24.0832,24.2128,24.0371,24.144,152065647
2014-11-10,24.146,24.2147,24.0635,24.1028,122731867
2014-11-11,24.0734,24.3137,24.0025,24.302,123840015
2014-11-12,24.2256,24.6786,24.2246,24.6345,211843314
2014-11-13,24.7651,25.1244,24.7201,24.9899,268614086
2014-11-14,25.0585,25.2898,25.038,25.2898,198805033
2014-11-17,25.3045,25.9799,25.0888,25.2489,210945091
2014-11-18,25.236,25.6247,25.2261,25.5788,199597879
2014-11-19,25.5719,25.6375,25.2037,25.3931,188881194
2014-11-20,25.4518,25.8817,25.4371,25.7611,195792827
2014-11-21,26.0239,26.0387,25.6985,25.7965,258113022
2014-11-24,25.8837,26.3068,25.8276,26.2722,214104123
2014-11-25,26.3781,26.5156,26.0114,26.0466,310705473
2014-11-26,26.1223,26.3841,26.0956,26.3606,184215506
2014-11-28,26.4147,26.4381,26.1476,26.3458,112036775
2014-12-01,26.3134,26.4127,24.6395,25.4914,378347267
2014-12-02,25.1359,25.6375,24.9751,25.3861,267846687
2014-12-03,25.6375,25.77,25.5011,25.6726,194251388
2014-12-04,25.6405,25.9602,25.5353,25.5833,190289270
2014-12-05,25.6885,25.7103,25.3881,25.4746,172965337
2014-12-08,25.2708,25.3881,24.7259,24.8946,260167615
2014-12-09,24.411,25.3114,24.2197,25.2756,271731306
2014-12-10,25.3374,25.4371,24.7062,24.7984,201071136
2014-12-11,24.8651,25.2037,24.6571,24.7259,187158138
2014-12-12,24.4699,24.7787,24.2724,24.3098,252847203
2014-12-15,24.5128,24.7201,23.5503,23.9644,303279079
2014-12-16,23.5552,24.407,23.5355,23.6428,273966352
2014-12-17,23.7309,24.3314,23.6593,24.2332,240986563
2014-12-18,24.7787,24.9515,24.5051,24.9515,266181901
2014-12-19,24.8651,25.0762,24.7357,24.7592,399163559
2014-12-22,24.8456,25.1339,24.8044,25.0153,203866079
2014-12-23,25.0732,25.0957,24.9063,24.9261,117432607
2014-12-24,24.9358,24.9653,24.8114,24.8114,65375296
2014-12-26,24.8338,25.3607,24.8114,25.2489,152199184
2014-12-29,25.2018,25.4178,25.1803,25.231,124515115
2014-12-30,25.1675,25.231,24.8358,24.9222,134868550
2014-12-31,24.9899,25.0566,24.4158,24.4511,186841878
2015-01-02,24.669,24.6806,23.778,24.2147,240183600
2015-01-05,23.9812,24.0577,23.3482,23.5335,290119719
2015-01-06,23.624,23.7937,23.1725,23.5355,296876144
2015-01-07,23.7466,23.9596,23.6289,23.8694,180894952
2015-01-08,24.1929,24.8437,24.0704,24.7847,267891009
2015-01-09,24.9553,25.0781,24.4158,24.8114,242390801
2015-01-12,24.9417,24.9457,24.0949,24.1949,224048420
2015-01-13,24.6786,24.9849,24.1213,24.4178,302827635
2015-01-14,24.151,24.4738,24.0283,24.3235,220764965
2015-01-15,24.3688,24.3813,23.622,23.6593,270474099
2015-01-16,23.7093,23.8289,23.3013,23.4717,354423593
2015-01-20,23.8907,24.09,23.5839,24.0754,371821920
2015-01-21,24.1313,24.5951,23.9762,24.2677,247872840
2015-01-22,24.4295,24.9093,24.3069,24.8946,345467079
2015-01-23,24.88,25.1921,24.7033,25.025,227807011
2015-01-26,25.1902,25.3274,24.9849,25.0488,250861424
2015-01-27,24.8995,24.9122,24.149,24.1705,429583797
2015-01-28,26.0504,26.1653,25.5402,25.5402,665808898
2015-01-29,25.7631,26.4028,25.598,26.3391,380976601
2015-01-30,26.2233,26.5734,25.8798,25.9524,377956369
2015-02-02,26.1476,26.3978,25.7103,26.2722,282860046
2015-02-03,26.2447,26.3811,26.0486,26.2772,234318937
2015-02-04,26.2447,26.6912,26.2067,26.4755,316407719
2015-02-05,26.6873,26.7355,26.5088,26.6695,189930617
2015-02-06,26.6873,26.7394,26.343,26.4381,196454075
2015-02-09,26.3655,26.6481,26.3391,26.6187,174788561
2015-02-10,26.7228,27.1564,26.7198,27.1308,278514158
2015-02-11,27.2987,27.7745,27.2408,27.7647,330516927
2015-02-12,28.0286,28.3467,27.9226,28.1208,334785995
2015-02-13,28.3003,28.3003,27.9421,28.2554,243308419
2015-02-17,28.3497,28.6547,28.2189,28.4272,283766291
2015-02-18,28.3809,28.632,28.3398,28.6184,201809863
2015-02-19,28.5666,28.6872,28.5341,28.5596,167880307
2015-02-20,28.5958,28.797,28.4761,28.797,220003329
2015-02-23,28.9217,29.577,28.8362,29.577,318914959
2015-02-24,29.5633,29.7055,29.1617,29.3887,311110307
2015-02-25,29.251,29.2609,28.4949,28.6349,335768506
2015-02-26,28.6349,29.0933,28.1532,29.0003,410390821
2015-02-27,28.9157,29.0284,28.5142,28.5616,278797891
2015-03-02,28.74,28.9726,28.5271,28.7008,216302025
2015-03-03,28.6744,28.8018,28.4839,28.7676,170068580
2015-03-04,28.7036,28.8114,28.5321,28.5811,142410992
2015-03-05,28.5888,28.628,27.968,28.1082,254171048
2015-03-06,28.5467,28.7696,28.0747,28.1505,327588056
2015-03-09,28.4554,28.8144,27.8078,28.2682,398133586
2015-03-10,28.1082,28.2877,27.5293,27.6832,309664300
2015-03-11,27.7294,27.7392,27.1476,27.179,310034864
2015-03-12,27.1957,27.7685,27.0426,27.3271,217592890
2015-03-13,27.6618,27.8824,27.2603,27.4868,233079416
2015-03-16,27.5459,27.7813,27.3213,27.7813,161335375
2015-03-17,27.9991,28.3101,27.9421,28.2455,229463194
2015-03-18,28.2387,28.7183,28.0982,28.5636,293538985
2015-03-19,28.628,28.74,28.327,28.3516,206015933
2015-03-20,28.5202,28.5467,27.8298,27.9991,308938463
2015-03-23,28.2633,28.4321,28.1337,28.2847,169589178
2015-03-24,28.2877,28.4741,28.1436,28.1699,147699748
2015-03-25,28.1376,28.1964,27.438,27.438,232305457
2015-03-26,27.2987,27.7647,27.2642,27.6243,213946357
2015-03-27,27.7029,27.7226,27.3291,27.4066,177848356
2015-03-30,27.5831,28.1062,27.5733,28.0982,211818266
2015-03-31,28.0365,28.1258,27.652,27.6666,189291373
2015-04-01,27.7521,27.8238,27.3693,27.6272,182684239
2015-04-02,27.8008,27.9208,27.6127,27.8646,144901569
2015-04-06,27.6735,28.3536,27.644,28.3141,167269952
2015-04-07,28.3829,28.4919,28.0109,28.0188,157366476
2015-04-08,27.9893,28.1062,27.7863,27.9305,167878427
2015-04-09,27.9893,28.1475,27.7146,28.1436,145884123
2015-04-10,28.0041,28.2847,27.852,28.2584,180734682
2015-04-13,28.5399,28.5888,28.1532,28.2024,163542633
2015-04-14,28.2387,28.3023,27.9991,28.0845,114789842
2015-04-15,28.1082,28.2653,28.0188,28.1895,130177193
2015-04-16,28.0787,28.2584,28.0405,28.0562,127582157
2015-04-17,27.9188,28.0484,27.6716,27.7353,233663166
2015-04-20,27.9188,28.4919,27.8328,28.374,211575560
2015-04-21,28.4859,28.5046,28.165,28.216,145721644
2015-04-22,28.2387,28.6518,28.0865,28.5958,169188823
2015-04-23,28.5271,29.0023,28.4939,28.8382,205842785
2015-04-24,29.0118,29.0422,28.736,28.9726,200243758
2015-04-27,29.418,29.6074,29.156,29.4966,436026442
2015-04-28,29.8999,29.9196,28.8144,29.0264,534829792
2015-04-29,28.9481,29.259,28.5271,28.6007,285062141
2015-04-30,28.3516,28.4378,27.6989,27.8268,374149804
2015-05-01,28.0385,28.9431,27.8607,28.6714,263145284
2015-05-04,28.797,29.0284,28.5202,28.6155,229306250
2015-05-05,28.4949,28.5596,27.972,27.9778,221585380
2015-05-06,28.1436,28.1828,27.4341,27.796,324216948
2015-05-07,27.8577,28.1532,27.6911,27.972,195119930
2015-05-08,28.2847,28.4949,28.1572,28.4949,248783925
2015-05-11,28.4457,28.4839,28.0504,28.2024,188258326
2015-05-12,28.0435,28.33,27.8705,28.1042,215686345
2015-05-13,28.167,28.4023,28.1062,28.1376,155379331
2015-05-14,28.4505,28.797,28.3955,28.797,202444982
2015-05-15,28.8244,28.9237,28.628,28.7557,171052227
2015-05-18,28.6644,29.1845,28.6596,29.0639,227617764
2015-05-19,29.1776,29.2201,28.953,29.0373,199891497
2015-05-20,29.0216,29.2432,28.8892,29.0353,163264655
2015-05-21,29.0373,29.3887,28.9903,29.3413,177933510
2015-05-22,29.3868,29.6879,29.3442,29.5977,204202803
2015-05-26,29.6074,29.6742,28.8362,28.9481,316464320
2015-05-27,29.0933,29.5339,29.0324,29.4847,205265560
2015-05-28,29.4397,29.4622,29.2729,29.42,137585319
2015-05-29,29.3024,29.3542,29.0042,29.0835,227887531
2015-06-01,29.2985,29.3413,29.0324,29.1425,143818255
2015-06-02,28.9973,29.1677,28.8843,29.0148,150647002
2015-06-03,29.1706,29.2335,29.0042,29.0471,138760672
2015-06-04,28.9411,29.1523,28.7874,28.894,172200091
2015-06-05,28.9314,28.9648,28.6596,28.7262,159555841
2015-06-08,28.7854,28.8569,28.3171,28.5341,235905459
2015-06-09,28.2877,28.5958,28.0484,28.4534,251021352
2015-06-10,28.5636,28.8892,28.5418,28.7824,175013180
2015-06-11,28.8501,29.061,28.6844,28.7106,158499328
2015-06-12,28.6204,28.6518,28.3829,28.3974,164890677
2015-06-15,28.1552,28.4123,28.0699,28.3398,197005804
2015-06-16,28.3624,28.5418,28.214,28.4939,141047407
2015-06-17,28.5172,28.5496,28.2974,28.4272,147424393
2015-06-18,28.4123,28.6478,28.4093,28.5496,158572364
2015-06-19,28.5221,28.5371,28.2219,28.2653,245051070
2015-06-22,28.4693,28.5908,28.3769,28.4939,152446176
2015-06-23,28.4673,28.4939,28.33,28.3653,135560141
2015-06-24,28.4073,28.9843,28.3858,28.6027,247576953
2015-06-25,28.7774,28.8549,28.4721,28.4721,143035892
2015-06-26,28.5046,28.5762,28.2455,28.3003,197354675
2015-06-29,28.0109,28.2387,27.7941,27.8058,220171016
2015-06-30,28.0365,28.16,27.8804,28.0041,198715628
2015-07-01,28.3338,28.3437,28.1337,28.2653,135425503
2015-07-02,28.2288,28.2877,28.0845,28.2317,121864953
2015-07-06,27.8973,28.1848,27.8775,28.1356,125669455
2015-07-07,28.1111,28.167,27.6341,28.066,210252850
2015-07-08,27.7941,27.8298,27.3595,27.3674,272122914
2015-07-09,27.6539,27.6989,26.6187,26.813,351990408
2015-07-10,27.2279,27.6539,27.0602,27.5293,274777780
2015-07-13,27.9188,28.0787,27.7551,28.0581,185592698
2015-07-14,28.1455,28.214,27.9208,28.0465,142235088
2015-07-15,28.0718,28.3926,28.0385,28.3141,150612797
2015-07-16,28.5271,28.7066,28.4378,28.6912,162223272
2015-07-17,28.8262,28.9481,28.6478,28.9481,206750193
2015-07-20,29.2413,29.6879,29.1805,29.4886,263786571
2015-07-21,29.6614,29.6761,29.0903,29.1924,343756170
2015-07-22,27.2408,28.0208,27.2408,27.962,517049484
2015-07-23,28.1769,28.3789,27.9255,27.948,228402570
2015-07-24,27.9873,28.0767,27.6638,27.7978,188825309
2015-07-27,27.4898,27.6009,27.272,27.4142,199095473
2015-07-28,27.5519,27.6666,27.3625,27.5519,150559373
2015-07-29,27.5047,27.5782,27.3007,27.4675,165757958
2015-07-30,27.3113,27.3674,27.174,27.3242,150605039
2015-07-31,27.3723,27.3821,26.9993,27.0819,192061490
2015-08-03,27.128,27.3674,26.2408,26.4381,313247781
2015-08-04,26.2184,26.2801,25.288,25.601,555958994
2015-08-05,25.2211,26.2233,25.03,25.767,444774897
2015-08-06,26.0094,26.132,25.598,25.8226,235747422
2015-08-07,25.7005,26.0761,25.6805,25.9112,172406320
2015-08-10,26.1376,26.9149,26.1376,26.859,244993220
2015-08-11,26.4187,26.5019,25.4178,25.4568,432582082
2015-08-12,25.241,25.8867,24.5884,25.8475,453350381
2015-08-13,26.0269,26.1075,25.6905,25.8246,216389322
2015-08-14,25.6425,26.0877,25.5758,26.0075,191394900
2015-08-17,26.0269,26.391,25.9062,26.2772,182278457
2015-08-18,26.1153,26.3458,26.0192,26.132,154083830
2015-08-19,26.0406,26.1358,25.7208,25.7965,215278293
2015-08-20,25.5912,25.6473,25.038,25.2659,305404362
2015-08-21,24.7689,25.0957,23.6976,23.7261,571897110
2015-08-24,21.2778,24.411,20.6341,23.1316,722985663
2015-08-25,24.9222,24.9222,23.213,23.2677,461892585
2015-08-26,24.0125,24.6445,23.5602,24.6021,431455412
2015-08-27,25.1724,25.3961,24.6768,25.3244,377248058
2015-08-28,25.1605,25.4128,25.0182,25.4078,237025693
2015-08-31,25.1264,25.6885,25.1195,25.2898,250689670
2015-09-01,24.7082,25.0918,24.0772,24.1607,342605759
2015-09-02,24.7278,25.197,24.4757,25.197,275922159
2015-09-03,25.231,25.2948,24.6806,24.7573,237335556
2015-09-04,24.4461,24.7748,24.3432,24.5051,222901190
2015-09-08,25.0419,25.2489,24.7475,25.1902,244512167
2015-09-09,25.5205,25.5788,24.6199,24.7082,379008213
2015-09-10,24.7377,25.4058,24.6475,25.2509,280323593
2015-09-11,25.0702,25.6178,25.0634,25.6178,222540514
2015-09-14,26.1506,26.2184,25.7631,25.8622,260204691
2015-09-15,26.0045,26.1376,25.6627,26.0827,193229947
2015-09-16,26.0761,26.1406,25.8916,26.1095,165732174
2015-09-17,25.9455,26.1291,25.5107,25.555,285836835
2015-09-18,25.1675,25.6375,25.0888,25.447,331189697
2015-09-21,25.5011,25.874,25.4982,25.8405,223906995
2015-09-22,25.4295,25.6128,25.239,25.4352,224460730
2015-09-23,25.4914,25.7303,25.4098,25.6425,159416104
2015-09-24,25.3981,25.9062,25.2037,25.7945,223561775
2015-09-25,26.1173,26.1751,25.5788,25.7284,250345024
2015-09-28,25.5373,25.6985,25.2211,25.2211,232226318
2015-09-29,25.3016,25.4617,24.1929,24.4649,327088445
2015-09-30,24.7131,25.0182,24.3943,24.7426,296360147
2015-10-01,24.4669,24.5855,24.0654,24.576,285018548
2015-10-02,24.2256,24.8995,24.1243,24.7592,258672350
2015-10-05,24.6415,24.983,24.4669,24.8475,232087755
2015-10-06,24.8162,25.0605,24.618,24.9682,217821340
2015-10-07,25.0605,25.0664,24.5364,24.8475,208497384
2015-10-08,24.7181,24.7181,24.2724,24.5562,276326536
2015-10-09,24.6709,25.1823,24.5562,25.1476,235104607
2015-10-12,25.285,25.2898,24.9957,25.032,135799720
2015-10-13,24.8573,25.2231,24.828,25.0702,147345022
2015-10-14,24.9633,25.0124,24.571,24.723,198229323
2015-10-15,24.885,25.1428,24.7847,25.0868,167961337
2015-10-16,25.0683,25.1195,24.7945,24.9063,174912804
2015-10-19,24.8533,25.0634,24.6983,25.0585,132676838
2015-10-20,24.9751,25.6108,24.8573,25.5235,218315610
2015-10-21,25.5738,25.9258,25.5078,25.5205,188708301
2015-10-22,25.6425,25.9062,25.5952,25.9062,185708278
2015-10-23,26.1771,26.7452,26.0927,26.7099,264678646
